sample_id,year,kndvi_mean,nbr_mean,ndmi_mean,bsi_mean,expected_eci_spectral,expected_regain_annual
cell_00021,2004,0.3808770077775378,0.5649144573814143,0.2638503608563771,-0.1971888226121884,0.6046452466599967,0.5161832352158507
cell_00021,2005,0.4659863009730288,0.6116523780093464,0.2995195601550618,-0.2448477985187309,0.7341457672370582,0.7946964204764227
cell_00021,2006,0.4330413227537066,0.6101313148543446,0.3040251618650232,-0.2481094821942844,0.7206054165685994,0.7655755630666377
cell_00021,2007,0.4084968594798457,0.5122469267209978,0.2125935212999926,-0.1537412714934786,0.5254464833047741,0.3458526469489455
cell_00021,2008,0.3268577059556447,0.4277109724566339,0.1625424939158749,-0.1029755944296903,0.3646350740318517,0.0
cell_00021,2009,0.3497727774671711,0.4710966857790097,0.1931408728435314,-0.1306168527481411,0.4412768235915154,0.164831289470399
cell_00021,2010,0.3701663606720094,0.5217614350962615,0.2375215554716073,-0.1706702473860476,0.5385508971873456,0.3740359471792795
cell_00021,2011,0.3902338873750784,0.6049102614303468,0.310893535948054,-0.2515279980710945,0.7013635234342392,0.724192556084012
cell_00021,2012,0.5515790783734629,0.6246750136169434,0.3253169013239494,-0.2796567195240738,0.829605953079833,1.0
cell_00021,2013,0.4983103136681946,0.5917687625201277,0.2987249477611474,-0.2495266606237467,0.743330132347085,0.8144489803116358
cell_00021,2014,0.4680167088291669,0.5656526830690705,0.2916918809076564,-0.2368274318549147,0.6987696909810235,0.7186140724195584
cell_00021,2015,0.5219227092905342,0.6066787452977851,0.3274624806650024,-0.2810996904367964,0.8058131842518876,0.9488295506233412
cell_00021,2016,0.5362386958633396,0.6205152451185082,0.3253235664523143,-0.2769264474444654,0.8170683878751027,0.9730358055317342
cell_00021,2017,0.4711946470794446,0.5900766822469525,0.3222038776810194,-0.2601453937593727,0.7510853804485083,0.8311279777518669
cell_00021,2018,0.4749096548582739,0.5920330756921467,0.3041413356153769,-0.246817603172681,0.7326462293674942,0.7914714058848978
cell_00021,2019,0.5037496246856424,0.6129691158599256,0.3170138368203518,-0.2614855929207607,0.7789276634217392,0.8910076051174289
cell_00021,2020,0.4487405031339952,0.5700245957292129,0.2897743379850534,-0.2277360315571023,0.6832270691072864,0.6851869857478935
cell_00021,2021,0.4867132004478521,0.6007703104478364,0.31576128771618,-0.2598020232063039,0.7608012496228453,0.8520236286671029
cell_00021,2022,0.5003763284980807,0.6118016253302995,0.3341246622377428,-0.2765668986970591,0.7985021731520918,0.9331059614068186
cell_00021,2023,0.4947132848217485,0.6044680700589647,0.3213690664357191,-0.2654978283184293,0.7749782802828651,0.8825137761125664
cell_00021,2024,0.5061723897793886,0.6028960944583149,0.3193359558446066,-0.267603931720376,0.7803613443248285,0.8940909829539608
cell_00021,2025,0.5013783117403305,0.6011042499346532,0.3227040443716293,-0.2681301915304312,0.7794477624390682,0.8921261676785809
cell_00022,2000,0.49140130227672,0.6278084607070246,0.2966980852461715,-0.2383623011786813,0.7507416259068538,0.5151521142010484
cell_00022,2001,0.4417446016121623,0.6115742538312963,0.2853600840825988,-0.2183616006948666,0.6931908193540165,0.4023533438643385
cell_00022,2002,0.4795396486654296,0.6139155650519076,0.2965839230013612,-0.2337096753078832,0.7333106770215323,0.4809876998715785
cell_00022,2003,0.4028687471185055,0.6249611477626459,0.3062980292015478,-0.2385201979055207,0.707526878391546,0.4304518176784833
cell_00022,2004,0.4251635896017018,0.6181759219875824,0.298387864070166,-0.2353340571637409,0.7082780073639326,0.4319240198859658
cell_00022,2005,0.4625715876797325,0.6609168097883342,0.3292397175195581,-0.2736775596130528,0.7998368766548822,0.611378114242694
cell_00022,2006,0.4304252424588672,0.6288028279471949,0.3130346617064183,-0.2410473280869206,0.7311538252261365,0.4767603007282527
cell_00022,2007,0.3808739165479552,0.4885093038787954,0.2077931753737376,-0.1450312045723914,0.4879070260156435,0.0
cell_00022,2008,0.3988912455561018,0.523677323866628,0.2059074794736783,-0.1524079657224924,0.5209904930322673,0.0648431294272849
cell_00022,2009,0.3662267869455672,0.5059400552768354,0.2159082187762038,-0.1532499552526992,0.5007887069925508,0.0252479132978076
cell_00022,2010,0.4616909201531904,0.5685817878498067,0.2593437202212725,-0.203278890007729,0.6518408589650062,0.3213080038469086
cell_00022,2011,0.4870055957896803,0.6702674467849626,0.3672607868548169,-0.308110734918356,0.8680810707531907,0.7451357735700496
cell_00022,2012,0.5851626181312386,0.6807905014141126,0.374485105429108,-0.3238134681901625,0.9432338905549792,0.892434241979788
cell_00022,2013,0.5520840967825884,0.6714638226518626,0.3721010628175831,-0.3167143801121705,0.9135106380501838,0.834177085672686
cell_00022,2014,0.5669946023655764,0.7011552161789126,0.4076273598549924,-0.3481642475875608,0.9768801066116096,0.958380351600107
cell_00022,2015,0.5605204744179626,0.702898532298735,0.4039673068709122,-0.3446661775874789,0.9735595338232068,0.9518720756995516
cell_00022,2016,0.5981255938019288,0.7301909953263002,0.4287374561508511,-0.3757902043063928,0.9981147736803144,1.0
cell_00022,2017,0.5531120203177425,0.6977142342823385,0.4072504626438979,-0.3439687565899734,0.9661485224633044,0.9373465978058422
cell_00022,2018,0.545256642174619,0.6927761147223942,0.405524898607993,-0.3381148334776016,0.9551765153676652,0.9158416184207576
cell_00022,2019,0.5847774385924985,0.7337214582109094,0.4398394275659509,-0.378893801285435,0.9908100037909764,0.9856827538923636
cell_00022,2020,0.5596666317828628,0.7171171170956702,0.4290317202560765,-0.3610895563786361,0.97706812990638,0.9587488746098636
cell_00022,2021,0.5828980544155132,0.723927397857938,0.430512243359135,-0.3696885516996629,0.989781511933402,0.983666924336105
cell_00022,2022,0.5685531574030583,0.7133686581578367,0.4202509300028819,-0.3571079552807693,0.9819312756934004,0.9682805718631492
cell_00022,2023,0.5656656848171685,0.6988421382837547,0.4037088287305372,-0.3433131710816779,0.9732080941928908,0.9511832589735713
cell_00022,2024,0.5666133433498973,0.6864208069661266,0.3877887875225484,-0.3293965744808153,0.9492673831253328,0.9042598024460298
cell_00022,2025,0.5450490046205675,0.656624995258274,0.3540122819186178,-0.2956349684181489,0.8746170506001866,0.7579462020218173
cell_00023,2000,0.5424014104895071,0.6579886319701113,0.3172309345160795,-0.2666625846803311,0.828792116765481,0.8199923832425978
cell_00023,2001,0.5113396673289974,0.6431322306419204,0.3052715001635498,-0.2521684518334626,0.7854387039714723,0.7349021414015114
cell_00023,2002,0.4809576812441649,0.6202607844848873,0.2851837271724414,-0.2287761830671189,0.7263437886287212,0.6189158714857986
cell_00023,2003,0.4426103376301631,0.641875440850489,0.3073530559540476,-0.2498602273190754,0.7470363600404475,0.6595294193535012
cell_00023,2004,0.4989007898629511,0.6502163116313016,0.314075383729084,-0.2587232277254873,0.7931292354747722,0.7499964360216738
cell_00023,2005,0.5148154590011467,0.6615904365350441,0.3270949604216969,-0.2877977041357221,0.8367594867497179,0.8356300319328485
cell_00023,2006,0.4586102450035677,0.6005653333444909,0.2767465966941534,-0.2227794872237688,0.6932174752008256,0.5538984751789316
cell_00023,2007,0.3768435114085526,0.473740878279448,0.1787185808563949,-0.1274883309130418,0.4453801801454013,0.0674653661245721
cell_00023,2008,0.3740451766844129,0.457147987068203,0.1612645132660961,-0.110492639119108,0.4110066279775753,0.0
cell_00023,2009,0.3440734004099374,0.4572740196282649,0.1852846681279056,-0.1250990043415523,0.4212616513978267,0.0201276523963941
cell_00023,2010,0.429304725882117,0.5444829278642067,0.2304525276806833,-0.1721674582184922,0.5796363029716123,0.3309714022977524
cell_00023,2011,0.3522400142097171,0.4739629526754927,0.1928116162960128,-0.1461271736538259,0.4543825135284156,0.085134349379349
cell_00023,2012,0.5659985866255751,0.6069730288882045,0.3045479916697866,-0.2574224163791566,0.798209044294524,0.7599666352083662
cell_00023,2013,0.5485738314992782,0.6537842511986737,0.3503612006875486,-0.300269543812919,0.8755124738196827,0.9116909653019394
cell_00023,2014,0.5345371080093643,0.6549539845362206,0.3522937423398546,-0.2951091223111616,0.8663785831307034,0.8937637730098783
cell_00023,2015,0.5588488943256675,0.6725045040987824,0.3729703146193862,-0.3198573175343807,0.9205058590994604,1.0
cell_00023,2016,0.5549286048765802,0.6666994153017064,0.356371589210288,-0.3040940903042402,0.8929550802609973,0.9459257695486644
cell_00023,2017,0.5156638512665805,0.6403278767515013,0.3414261659992987,-0.2831782929244494,0.8323043201297763,0.8268858251749077
cell_00023,2018,0.5395958053841367,0.6662712102658915,0.3719551427224593,-0.3107150972717494,0.8996619830699631,0.959089484819044
cell_00023,2019,0.5350601821287092,0.6732817947095265,0.3669424841117323,-0.3061428236592553,0.8945183450169778,0.9489940072622686
cell_00023,2020,0.5220700330838536,0.6671469621296353,0.3645929918883979,-0.2993762366733726,0.8778143863305641,0.9162089554582988
cell_00023,2021,0.5286120900059468,0.6514992213202214,0.3396760779002667,-0.2814015854873609,0.8432026405547404,0.8482760840001599
cell_00023,2022,0.5287018312472046,0.6461913764954248,0.3327280066144299,-0.2765650184990731,0.8321931740186168,0.8266676774243905
cell_00023,2023,0.5187827212587391,0.6192465872165545,0.3097048826600463,-0.2570230327897596,0.7825514117196664,0.729235219695961
cell_00023,2024,0.5256133013758687,0.6246632464934426,0.3155524185022673,-0.2623463210639544,0.7969647464898936,0.757524437598194
cell_00023,2025,0.5447633097616514,0.6331675218042018,0.3164832539859748,-0.2673651076486168,0.8161972936081409,0.795272378995276
cell_00024,2000,0.5324521819626044,0.6389187473922683,0.304642972479437,-0.2541954676485476,0.7955619105184426,0.9639219235167604
cell_00024,2001,0.5112884026325182,0.6119989533667548,0.2632463246799781,-0.2183056156372957,0.7159775065663083,0.5319815390048159
cell_00024,2002,0.4776307434070456,0.5978412560162293,0.2601623602122709,-0.2078589318058127,0.6805128542969909,0.3394989070182187
cell_00024,2003,0.4488290101612187,0.61810466068354,0.2901927441368809,-0.2380715462344876,0.7172895022785288,0.5391023303190965
cell_00024,2004,0.4983388796660378,0.6156071085226972,0.2814395777508636,-0.2379234652991107,0.7367689413323435,0.6448260145731399
cell_00024,2005,0.5468434670732446,0.6293281432341535,0.2816070008042931,-0.2518929647202388,0.7804342750001373,0.8818174359784314
cell_00024,2006,0.4719002483704052,0.6237206150931792,0.2915923790685192,-0.243961301233304,0.737969347518584,0.6513411592988213
cell_00024,2007,0.4838356710323629,0.5943898068420707,0.2632451223716961,-0.2139509547780425,0.6882215697383363,0.3813375757331405
cell_00024,2008,0.4669327151769442,0.5615289920358615,0.2295135260887698,-0.1854381405894566,0.6179606616188857,0.0
cell_00024,2009,0.4542015769844335,0.5848545257246216,0.2597638221341807,-0.2084013587017981,0.6605371793790265,0.2310819273529486
cell_00024,2010,0.4503593601024285,0.5901721497435937,0.2571182620491751,-0.2058679547276941,0.6578509152642976,0.2165023628026572
cell_00024,2011,0.4609726735059131,0.5540915630107431,0.2289557140266366,-0.1975613039431553,0.6182829527819756,0.0017492192188004
cell_00024,2012,0.6005360064643517,0.5931386711865586,0.2549776784665221,-0.2221990660731795,0.7511289375473457,0.7227641780659352
cell_00024,2013,0.5266331523462624,0.590090040407506,0.2609368301176953,-0.2265914506919301,0.716097151095461,0.5326309037215265
cell_00024,2014,0.5151164133353394,0.6156060906135344,0.2937467783537004,-0.2444467807474935,0.7589288105043503,0.765097599652145
cell_00024,2015,0.5184666029105575,0.583381950240348,0.2629754632421406,-0.2235816122213313,0.7072993544781405,0.4848813012236695
cell_00024,2016,0.5476661875193816,0.5743203450078349,0.243041028668505,-0.2098266242961439,0.6950697329412107,0.4185056400793809
cell_00024,2017,0.4940206746437855,0.5712539027242307,0.2606223058368033,-0.2154286414922362,0.6800546071562306,0.3370117935091374
cell_00024,2018,0.49253830585668,0.5678740306343198,0.2603077526044132,-0.2118218504405387,0.6747237541050171,0.3080788543606237
cell_00024,2019,0.5201511171541483,0.590656138800449,0.267592955614386,-0.224370050297034,0.716034074089615,0.5322885564172055
cell_00024,2020,0.5039457550627882,0.5908093216034905,0.2705100064757798,-0.223487764217506,0.7087008683517224,0.4924879478955209
cell_00024,2021,0.5235749585685351,0.5968929301359572,0.2722147234621778,-0.2287697418748446,0.7275640867389792,0.5948671252054991
cell_00024,2022,0.5174534505094806,0.5953981841660058,0.2717471248859306,-0.2288135916370567,0.7230831975178709,0.5705473223671811
cell_00024,2023,0.5440602014569127,0.5872337458237301,0.2737612150576112,-0.2390296543113285,0.7413443707415,0.6696589295684817
cell_00024,2024,0.5337591429427019,0.6042216671276534,0.2884392718918275,-0.2476425977764906,0.7612129782044978,0.7774948059601156
cell_00024,2025,0.547219375457481,0.6249139829574846,0.3048412996434786,-0.2635021243449441,0.8022092450016547,1.0
cell_00025,2000,0.5100589478370529,0.6357139756631308,0.300238674126685,-0.2494815200640083,0.7752825617292313,0.9663327808721726
cell_00025,2001,0.4990991621514938,0.6073684474541604,0.2597322908666356,-0.2160746814421628,0.702773449547388,0.6968412241079265
cell_00025,2002,0.4592103542117398,0.5944473621970706,0.2621894697796177,-0.2059421541742146,0.6686749520478299,0.5701087776888859
cell_00025,2003,0.4056949830072384,0.6057675789692812,0.2749203665959664,-0.2233106462246583,0.6662374232497457,0.5610493172888469
cell_00025,2004,0.4737590439676908,0.6018874343245597,0.2696702749092449,-0.2251248893427748,0.6988649721142236,0.6823147510020381
cell_00025,2005,0.5249878903951325,0.6092327789226538,0.2563463056847659,-0.2271607591790493,0.7230364580154264,0.7721518924151598
cell_00025,2006,0.4092774481917777,0.6135198159863905,0.2804253271270939,-0.2280714524696629,0.6795586491878864,0.6105597554676329
cell_00025,2007,0.4145496532666765,0.5162663328288966,0.1935911604687261,-0.1501228886405604,0.5152820895268717,0.0
cell_00025,2008,0.4266299141358268,0.5239243473891357,0.1908344075512033,-0.1577853573773504,0.5293649084245435,0.0523410185859766
cell_00025,2009,0.411824702051531,0.5428747233724117,0.2189683445810605,-0.1707765495353838,0.5602083058001578,0.1669753717664025
cell_00025,2010,0.4305054811752793,0.5653601511807387,0.2351202314356579,-0.1872224602801108,0.6052787060474637,0.3344866260232927
cell_00025,2011,0.4447610777115519,0.5868994338252573,0.2420437412524276,-0.2044075932837184,0.641439181196981,0.468882737741489
cell_00025,2012,0.6025845259069526,0.6141856303776059,0.2686755271485123,-0.239118543751468,0.7843410279680304,1.0
cell_00025,2013,0.5099809492974579,0.5778615043108035,0.2446453722016509,-0.2098316110094268,0.6775459926485772,0.6030793998586724
cell_00025,2014,0.4889018624817262,0.5895309645301933,0.2640628461030129,-0.2160903274708935,0.6902907449537885,0.650447282817887
cell_00025,2015,0.488279719337449,0.5517639100396446,0.2383762598481842,-0.2007911201825443,0.6406829594621786,0.4660721203385374
cell_00025,2016,0.5328328275328039,0.557611827431359,0.225833067672954,-0.1910156616925563,0.6530019431632579,0.511857567097718
cell_00025,2017,0.4832811889956757,0.5528176204732954,0.244383991550372,-0.2010644651211261,0.6429207995127703,0.4743894059992816
cell_00025,2018,0.4979661631998281,0.5818267032331661,0.2676129149722985,-0.2209870078886046,0.6967201335612945,0.6743431200822269
cell_00025,2019,0.5296943031321519,0.6161099088736902,0.2913416512904681,-0.2478657254989543,0.7677946739890544,0.9385028645588204
cell_00025,2020,0.5054571497280852,0.602668639394938,0.2858683721934772,-0.2403274136395728,0.7381611141544396,0.8283650635019137
cell_00025,2021,0.5116268498103561,0.5964472498447638,0.2802185816776987,-0.2349282537377828,0.7305011556132321,0.7998956189051766
cell_00025,2022,0.5072248586523788,0.5814054103193789,0.2584302282351659,-0.2164740925263907,0.6921055242456283,0.6571921964132281
cell_00025,2023,0.5308655710002066,0.5990681943322385,0.2795838830623246,-0.2423550795525823,0.747020588411855,0.8612926975316336
cell_00025,2024,0.5264310838859517,0.6107192788889607,0.2955135139473983,-0.2520817013977356,0.768746494423321,0.9420404553921936
cell_00025,2025,0.542174732233724,0.611977634245076,0.2946453554159505,-0.2542391996425495,0.77890124617837,0.9797821926259844
cell_00026,2000,0.5281094393099321,0.576902517547906,0.2490974317598822,-0.2055550841147699,0.6871825893573443,0.863224042307249
cell_00026,2001,0.3588938146847891,0.3519776145400135,0.0643845923519821,-0.0289607733326502,0.2217127861420905,0.0
cell_00026,2002,0.300649065763506,0.3979443564006668,0.1292232374879227,-0.0762848535997886,0.2925151067134939,0.1313044690465489
cell_00026,2003,0.3069289499816567,0.4312262979261001,0.1580840571250708,-0.107509243998269,0.3556058890336029,0.2483077198922453
cell_00026,2004,0.3402293698957179,0.4147181950506625,0.1438032017860925,-0.0876155115117488,0.3413135339523694,0.2218022313684117
cell_00026,2005,0.45685291901493,0.5225162384155619,0.214701941306577,-0.1622927411686995,0.564835696565376,0.6363290243488563
cell_00026,2006,0.4555665139860984,0.5115651487090166,0.2185248439531814,-0.1716942905828946,0.5669990066643927,0.640340930761556
cell_00026,2007,0.4800527211001619,0.5345425597270448,0.2326949575492526,-0.1869952443706882,0.6133673884767569,0.7263321201079569
cell_00026,2008,0.4536873756018995,0.4489942532408844,0.1689735441462823,-0.1280034398673082,0.467167192643091,0.4552006242259643
cell_00026,2009,0.3617411798288973,0.4083845603810377,0.1211664333578463,-0.083645452621773,0.3310603844612964,0.2027875389245034
cell_00026,2010,0.3190164576839511,0.4043098997769247,0.1133135466460855,-0.0673015768479461,0.2889679275047034,0.1247261467703252
cell_00026,2011,0.3634749359126262,0.4954921353525566,0.1917870625686802,-0.1570790332654875,0.4791491787842565,0.4774214824646743
cell_00026,2012,0.5848761286976399,0.5846638734238815,0.2731734132446151,-0.2376829254033426,0.760935259569885,1.0
cell_00026,2013,0.4576584240914712,0.5068557563081068,0.230173965753322,-0.1799857838238361,0.579221696132178,0.6630081786417984
cell_00026,2014,0.4967152372941923,0.520433721450149,0.2332616893898682,-0.1896908846854162,0.6168238453483821,0.7327421958038989
cell_00026,2015,0.4955598674975173,0.5156602634634668,0.2222795784406381,-0.1823632396347188,0.6009402865130806,0.7032857847342138
cell_00026,2016,0.440125526476159,0.4056957468034567,0.1394371832641358,-0.1064880836769213,0.4005384623178232,0.3316361705752955
cell_00026,2017,0.4518448147707812,0.466862496134746,0.1998923260919745,-0.1581263909350195,0.5179236642668286,0.5493296231548902
cell_00026,2018,0.4754870261918613,0.5022523791160791,0.2248941878248164,-0.173162100825448,0.5781486762185847,0.661018239485939
cell_00026,2019,0.4851771358023902,0.4968016665002335,0.2116003203366866,-0.1691092416632577,0.5683988810390426,0.6429370287426934
cell_00026,2020,0.4487239531613292,0.4865733739572299,0.2015576738915362,-0.1557559307730265,0.5267796553050667,0.5657532543547199
cell_00026,2021,0.5008328843455919,0.5106659558310191,0.2105305051530226,-0.1690080103715525,0.5838779591090271,0.671643321289414
cell_00026,2022,0.5284179052692325,0.5793623175018143,0.2861582499133786,-0.2356225509557226,0.7347875081087816,0.9515084167488717
cell_00026,2023,0.4329847925994836,0.466339642931372,0.1967876816082445,-0.146954053011292,0.4976563392504883,0.5117434207707379
cell_00026,2024,0.4522122453795596,0.4726772029885702,0.2086508549209706,-0.156721298114089,0.5265519627244535,0.5653309934293439
cell_00026,2025,0.3862103534102181,0.4237879075727173,0.1817938726057696,-0.1247257806635034,0.4229644662966376,0.3732256908270276
cell_00027,2000,0.415457657881586,0.4932944180238818,0.2193817973031816,-0.1589115319700543,0.5269037822374298,1.0
cell_00027,2001,0.337041150903959,0.4287534943305625,0.1625244473379891,-0.1005290843322528,0.3691378348017933,0.4627940110828897
cell_00027,2002,0.3194368388275675,0.3948598849583412,0.1434479319301462,-0.0824264577420696,0.3151422015900524,0.2789344519815653
cell_00027,2003,0.271030305551248,0.3691779617707138,0.1212279047603664,-0.0631908523730741,0.2459091509145194,0.0431902368424179
cell_00027,2004,0.2945471212993263,0.3883423671034738,0.1423935992302809,-0.0769524596133928,0.293484704532196,0.2051888984350263
cell_00027,2005,0.3211971072967846,0.41192554901025,0.1586835421632481,-0.0996625860692294,0.3478202350312758,0.3902058356736679
cell_00027,2006,0.3019913900764915,0.4196765322227765,0.1655800325807288,-0.1090062556240901,0.352712859598059,0.4068656235526156
cell_00027,2007,0.3067385935633541,0.3911679807423068,0.1468302107575983,-0.0865887672199337,0.3112892277332408,0.2658147600286192
cell_00027,2008,0.279649417933158,0.3617892307828407,0.1154742763409601,-0.0577328061681624,0.2388268942840381,0.0190745722216057
cell_00027,2009,0.290095028206194,0.3461374566560605,0.1129137785574514,-0.0565340765409093,0.2332250990312762,0.0
cell_00027,2010,0.329953913662104,0.4055438844442902,0.1505875432360472,-0.0875843425268998,0.3353020162044053,0.3475802739876565
cell_00027,2011,0.2826218592584618,0.3978157388204299,0.1624809458794021,-0.1069666138120331,0.3263939552187477,0.3172475958088851
cell_00027,2012,0.3501138189839975,0.428407560807471,0.1787358320734834,-0.119450252651783,0.4001128751474139,0.5682665636272535
cell_00027,2013,0.3200268278670561,0.3586928265578366,0.12528621389351,-0.0711316343949686,0.2750357954620708,0.1423688501131172
cell_00027,2014,0.3157008791770073,0.3651711300217389,0.1366653779858484,-0.0860701002079431,0.2942451690710407,0.2077783425531439
cell_00027,2015,0.3800231170118949,0.4254793117478743,0.1796950941444259,-0.1294632386942023,0.4222259717976792,0.643563471148262
cell_00027,2016,0.3340911530508867,0.3608660392650103,0.1272495051476299,-0.0790142372692178,0.2905967492785345,0.1953551739640056
cell_00027,2017,0.3448017780505956,0.370316956366034,0.1402489988138782,-0.0916215464649683,0.3192639875371378,0.2929694711463443
cell_00027,2018,0.3341567358473907,0.3816360505917465,0.1558994514628392,-0.1017726953945332,0.3374951505945707,0.3550480764383571
cell_00027,2019,0.3324452011399777,0.3845370295763542,0.1473170832857895,-0.0888317529783587,0.3235040565279103,0.3074072537749054
cell_00027,2020,0.3309130321255611,0.368208441368015,0.1536170111560546,-0.0936950371948543,0.3212288697256967,0.2996600561323155
cell_00027,2021,0.349750858102252,0.3838714399361965,0.1493244670674058,-0.0979681635023839,0.3401271304275547,0.3640101836102163
cell_00027,2022,0.3529447327794954,0.4232539092500019,0.1795407520398286,-0.1193006006496681,0.3992524143836491,0.5653366241629009
cell_00027,2023,0.3671623350994933,0.4097797413760188,0.1682055789834446,-0.1190319396334133,0.3914129371056801,0.5386425611400634
cell_00027,2024,0.3744788440935145,0.4205367802311553,0.1763294382163863,-0.1273393849052149,0.4126599725280013,0.6109904591569119
cell_00027,2025,0.3289043477917462,0.3757463572537126,0.1499379090559896,-0.0978734343625609,0.3245558234300441,0.3109886063288304
cell_00028,2000,0.5061117226347072,0.6268167133904492,0.288568899123991,-0.2330672448784566,0.7490056679097777,0.6712319986944839
cell_00028,2001,0.4730714520151285,0.6288116728004578,0.2989449383391264,-0.2361554664182219,0.7413635961091032,0.6608454249645308
cell_00028,2002,0.4666388267853348,0.5943936592132835,0.2639094570263424,-0.2057705117890212,0.673798554781768,0.5690157089375558
cell_00028,2003,0.4063521856481196,0.6191669827179588,0.2854533836366115,-0.2216485827279092,0.6803211572443602,0.5778807776199657
cell_00028,2004,0.3049253411186285,0.3537830258782542,0.1169947461889352,-0.0665071297916368,0.2551370195661353,0.0
cell_00028,2005,0.4153786719223784,0.5036701349927687,0.1924151824222052,-0.1441919734288357,0.5039198837764549,0.3381284067026582
cell_00028,2006,0.3763350848296316,0.5006882042699818,0.2001079127040638,-0.1499104537105878,0.490102933397234,0.3193493664659236
cell_00028,2007,0.4175515251637094,0.4789601592792319,0.1710319884692538,-0.1197941205468094,0.4600360689653375,0.2784845705838917
cell_00028,2008,0.3742316896389022,0.4989706702253016,0.1789580162378264,-0.1231163468418203,0.4552527993242325,0.2719834823851133
cell_00028,2009,0.3746355050912798,0.5287091075519396,0.2236562838682678,-0.1569586117480811,0.5259857350039386,0.3681187806046943
cell_00028,2010,0.4018010387868321,0.5983449812972725,0.2767099284336899,-0.204487185201402,0.6486139358895465,0.5347865224279841
cell_00028,2011,0.4294749336289361,0.6802096447968697,0.3700109921271978,-0.3000921966650837,0.838692520880943,0.7931281461384595
cell_00028,2012,0.5791930150675858,0.6804612704371584,0.3631831599210003,-0.3125178820364646,0.9243115479797224,0.9094955869115008
cell_00028,2013,0.5645617110663576,0.6946807130263106,0.384851949643258,-0.3304091444463539,0.9513721781298295,0.9462745177517308
cell_00028,2014,0.5609729612370951,0.7069805413988873,0.4052192416133944,-0.3430489679991531,0.9749992476496682,0.97838679122826
cell_00028,2015,0.5668086839976844,0.7057863371909561,0.409616904675865,-0.3506832040163645,0.9793596649894118,0.9843131679195408
cell_00028,2016,0.5849445922104329,0.713358663312776,0.4063396859840979,-0.3533788477955647,0.9909014785075964,1.0
cell_00028,2017,0.5140612377892524,0.6742288054913409,0.3982004883574159,-0.3249685631681451,0.91803077567345,0.9009591969976574
cell_00028,2018,0.5407019437292931,0.6820462072540802,0.3824280511792898,-0.3186510659827457,0.9217018611686956,0.9059486816766632
cell_00028,2019,0.5704383781990415,0.7281848613659344,0.4276438873420373,-0.3645495308501073,0.982962961637202,0.98921051870076
cell_00028,2020,0.5435757838960653,0.7128866062031991,0.4157146313584257,-0.3464387121853182,0.968262423103214,0.969230566753723
cell_00028,2021,0.5749704689504098,0.7260533295204575,0.4281155300198697,-0.3655673236090123,0.9854431455680086,0.9925814126066368
cell_00028,2022,0.5616722998804053,0.7106895042244128,0.4127853279437327,-0.3494392955739849,0.9781657305633294,0.9826904550913076
cell_00028,2023,0.5591433965477917,0.6979923208932749,0.394636176588731,-0.3345221294040243,0.9598524091985388,0.9578002594013204
cell_00028,2024,0.5682473600444615,0.704500498002005,0.4079041235076295,-0.3473145481050295,0.9794302763582136,0.9844091379924952
cell_00028,2025,0.5630511822808248,0.7028137985947278,0.4093208831501219,-0.3459381004305112,0.9756465358310448,0.97926654041091
cell_00029,2000,0.5350505141820462,0.6410231391786978,0.3071351722654397,-0.2578968000446318,0.8023793022674224,0.4904256930585432
cell_00029,2001,0.4999004883797022,0.6298621167406213,0.2975774395475911,-0.2406193860388823,0.7586643601468215,0.3185167976387655
cell_00029,2002,0.4768665483000608,0.602169645748064,0.2762309259406318,-0.2159661694360372,0.6991783823708808,0.0845883458015099
cell_00029,2003,0.4553547445499875,0.6235689692167983,0.301320416207755,-0.2394757687604546,0.7326316021816343,0.2161430451085805
cell_00029,2004,0.4736277376618504,0.6082792357029427,0.2865418354728265,-0.2268114424932925,0.7152883808045758,0.1479408724572808
cell_00029,2005,0.526428259397435,0.6390506310710984,0.3051843086021912,-0.2585529382215347,0.7956360106407816,0.463907716394382
cell_00029,2006,0.4503211293209881,0.632272085930302,0.3106803651709539,-0.2500519514727987,0.7483594797993884,0.2779928826562644
cell_00029,2007,0.4556999967337398,0.6198099520515815,0.3015177409545343,-0.2391923637130807,0.7306735641676235,0.2084430657456914
cell_00029,2008,0.4594117849200302,0.6198250913817821,0.299542622466219,-0.2365946585758126,0.7295916777265612,0.2041885501491807
cell_00029,2009,0.4790081846817048,0.6316914622849747,0.3112043006597418,-0.2504829785844163,0.764390045062284,0.341033038575866
cell_00029,2010,0.5151578589143734,0.6193064140319561,0.297394263211261,-0.2432138865275301,0.762739944367916,0.3345440219161246
cell_00029,2011,0.388166738487723,0.6162039287010347,0.2908690108798488,-0.229355799867732,0.6776682991854766,0.0
cell_00029,2012,0.5849605144743687,0.6537846552418203,0.3254726331102234,-0.284740912242537,0.8676132541985478,0.7469580382097417
cell_00029,2013,0.5466208213796807,0.6458808842406683,0.3260087414441381,-0.2765468464561759,0.8371134348366828,0.6270175784343165
cell_00029,2014,0.5364671903939104,0.6458794206456667,0.3319406576595329,-0.2768610682548051,0.8359163532864642,0.6223100583726923
cell_00029,2015,0.5793338090659919,0.6715459740941019,0.3504987167844327,-0.3046546517736533,0.9052790969852448,0.8950788663387724
cell_00029,2016,0.5723634759036386,0.6367910086165192,0.3186260196447472,-0.275862469821593,0.8405113839123148,0.6403800042765615
